"DONE","ID","ISO","country","name_1","name_2","abbr_1","founded","website","Facebook","Twitter","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
1,10966,"MLI","Mali","Réseau des Compétences Electorales Francophones",NA,"RECEF",2000,"https://recef.org/",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,"DK",NA,"1",NA
1,10967,"GNB","Guinea-Bissau","Liga Guineense dos Direitos Humanos",NA,"LGDH",1991,"http://www.lgdh.org/","https://www.facebook.com/lgdh.gb",NA,NA,NA,NA,NA,"DK",NA,NA,NA,NA,"1","1",NA,NA,NA,"1","1",NA,NA,"1","1",NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA,NA
1,10968,"CAF","Central African Republic","Observatoire centrafricain des droits de I Homme",NA,"OCDH",1995,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1",NA,NA,NA,NA,"1",NA
1,10969,"CIV","Côte d'lvoire","Organisation des Femmes Actives de Côte d'lvoire",NA,"OFACI",1999,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,"1","1",NA,NA,NA,"DK","DK"
1,10971,"GIN","Guinea","Consortium pour l'observation Domestique des Elections en Guinée",NA,"CODE-REGARD CITOYEN",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"0",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,"1",NA,NA,NA,NA,"0",NA
1,10972,"GNB","Guinea-Bissau","Conselho Nacional da Juventude",NA,"CNJ",NA,"https://cnjguine.wordpress.com/","https://www.facebook.com/cnjgbissau/?locale=pt_BR",NA,NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK","DK",NA,NA,NA,"DK","DK",NA,NA,"DK","DK",NA,NA,"DK",NA,"DK",NA,NA,NA,NA,"1",NA,NA
1,10973,"GNB","Guinea-Bissau","REPSFECO",NA,"REPSFECO",2009,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA,NA
1,10974,"IND","India","Swadhikar-National Campaign on Dalit Human Rights",NA,NA,1998,"http://nationaldalitwatch-ncdhr.blogspot.com/p/about-national-campaign-on-dalit-human.html",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA
1,10975,"MMR","Myanmar","Hornbill Organization",NA,NA,NA,"https://l.facebook.com/l.php?u=http%3A%2F%2Fwww.hornbillorganization.org%2F%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0IjZMEeWtbugB1vv3-2H5Zte5pbZLZDqEMJtoe-nBcbgG1ilvgFaKrtEM_aem_bxoe7F2reBDwMkFEZQLpXA&h=AT1J0Rj65S0p87iH2MycNJhCQ48GG-1SfJh9MAFFZam6QZ74b3iwS_EormJsOsDrdz-_HVRu2dfA4onLWrbSzoFhEp5xB9AHk6ul_k1-7RFWsBocmTyTxZPlCwLX1ZZhWJeivQ","https://www.facebook.com/hornbillhbo/",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,NA,"1",NA,NA,NA,NA,"1",NA
1,11000,"SYC","Seychelles","Citizens Democracy Watch Seychelles",NA,"CDWS",2011,"http://www.citizensdemocracywatch.org/",NA,NA,NA,NA,"0","0",NA,NA,NA,NA,"0",NA,NA,"0","0",NA,NA,NA,"0","0",NA,NA,NA,"1",NA,NA,NA,"1","1",NA,NA,NA,"1",NA
1,11001,"PSE","Palestine","Itijah Organization",NA,NA,1995,"http://itijah.org/","https://www.facebook.com/p/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%A7%D8%AA%D8%AC%D8%A7%D9%87-Itijah-Organization-100080035675274/?locale=te_IN&_rdr",NA,NA,NA,NA,NA,NA,NA,"DK",NA,NA,NA,NA,NA,NA,NA,NA,"DK","DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11002,"BIH","Bosnia-Herzegovina","NGO ""Democracy-Organizing-Progress""",NA,"NGO ON",1997,"http://donprijedor.com/","https://www.facebook.com/izadji.glasaj",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0",NA,"0",NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA
1,11003,"VEN","Venezuela","Centro de Estudios Politicos Universidad Catolica Andres Bello",NA,"UCAB",2013,"https://cepyg.ucab.edu.ve/","https://www.facebook.com/PolitikaUcab",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,"0","0",NA,NA,NA,"0",NA,"0","0",NA,"1",NA,"1","1",NA,"1",NA
1,11004,"SRB","Serbia","Gradjani Na Strazi",NA,"GNS",2016,"http://www.gradjaninastrazi.rs/",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0","0","0",NA,NA,"0","0",NA,NA,NA,"0",NA,"0",NA,"1","1",NA,NA,"DK",NA
1,11005,"VEN","Venezuela","Red de Observación Electoral de la Asamblea de Educación",NA,NA,2006,"http://www.redobservacion.org/pagweb/",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0","0","0",NA,NA,NA,NA,"0","1",NA,NA,NA,"1",NA,"1","1",NA,"1",NA,"1","1",NA,"1",NA
1,11267,"CHL","Chile","Ciudadano lnteligente",NA,NA,2009,"http://ciudadanointeligente.org/","https://www.facebook.com/ciudadanointeligente/","https://twitter.com/ciudadanoi",NA,NA,NA,"0",NA,NA,NA,"0",NA,"0","0","0",NA,NA,NA,"0","0",NA,NA,"0","1",NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,"1"
1,NA,"GBR","United Kingdom","Democracy Volunteers",NA,NA,NA,"https://democracyvolunteers.org/","https://www.facebook.com/democracyvolunteers",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"1",NA,"1",NA,NA
1,NA,"MAR","Morocco","Association Marocaine des déficients Moteurs (AMDM)",NA,"AMDM",1988,"https://amdm.asso-web.com/","https://www.facebook.com/amdmhandicap",NA,NA,NA,NA,"DK",NA,NA,NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,NA,"DK",NA,NA,NA,"1",NA,NA,NA,NA,"1",NA,NA,NA,NA,"DK"
1,NA,"MAR","Morocco","Moroccan Association for Citizenship and Human Rights",NA,"LMCDH",NA,"https://www.lmcdh.com/","https://www.facebook.com/lmcdh.berrechid/",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,"DK"
1,NA,"MRT","Mauritania","Association Mauritanienne pour la Promotion des Droits de l'Homme",NA,"APDHM",NA,NA,"https://www.facebook.com/APDHM-ONG-information-public-103874010991555/?ref=page_internal",NA,NA,NA,"DK",NA,NA,NA,"DK","DK",NA,NA,NA,"DK",NA,"DK",NA,NA,"DK","DK",NA,"DK",NA,NA,NA,"DK","DK",NA,NA,NA,"DK","DK",NA,NA
1,NA,"NPL","Nepal","Election Observation Committee",NA,NA,2013,"https://eocnepal.org.np/",NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA
